"stock","a.AllYr","a.BfMax","a.AfMax","b.AllYr","b.BfMax","b.AfMax","a.LsY1","a.LsY2","a.LsY3","a.LsY4","a.LsY5","a.LsY6","a.LsY7","b.LsY1","b.LsY2","b.LsY3","b.LsY4","b.LsY5","b.LsY6","b.LsY7","a.BgY1","a.BgY2","a.BgY3","a.BgY4","a.BgY5","a.BgY6","a.BgY7","b.BgY1","b.BgY2","b.BgY3","b.BgY4","b.BgY5","b.BgY6","b.BgY7","a.seg","b1.seg","b2.seg","breakPoint","c.BgY1","c.BgY2","c.BgY3","c.BgY4","c.BgY5","c.BgY6","c.BgY7","c.LsY7","c.LsY6","c.LsY5","c.LsY4","c.LsY3","c.LsY2","c.LsY1","c.LsY0","Cmean","nyrToCmaxR","nyr","C05max"
"NIWA-PAUAPAU7-1965-2011-CORDUE",0.439980428498461,0.320692243382748,0.523461677481321,0.00480417663316553,0.0430384143178545,-0.0125222288188855,0.395633929502811,0.396042988234723,0.398820946431348,0.396985889934006,0.400439631525668,0.394639563913119,0.390948124004826,-0.00510355713799274,-0.00188947738236531,-0.00408934078889616,-0.000209613897106149,-0.00308012930548494,0.00242496989348353,0.00407760653451761,0.0464811436061857,0.0619748581415809,0.0774685726769761,0.0929622872123713,0.108456001747767,0.123949716283162,0.139443430818557,0.0309874290707905,0.0309874290707904,0.0309874290707905,0.0309874290707904,0.0309874290707904,0.0309874290707905,0.0309874290707905,0.966906328423999,0.0430739220864958,-0.05359,0.361702127659574,0.0309874290707905,0.0619748581415809,0.0929622872123713,0.123949716283162,0.154937145353952,0.185924574424743,0.216912003495533,0.365108044646776,0.359839158237826,0.417708339483976,0.389645663944638,0.407154821021223,0.396861105698546,0.398185708071808,0.393082150933815,0.439980428498461,0.361702127659574,47,21
"NIWA-PAUASPAU5A-1965-2009-CORDUE",0.489035876373666,0.421462700525323,0.679986287143188,0.0142524518287482,0.0232746903644561,-0.0272968287245791,0.477832561985138,0.465067505570848,0.549252850963429,0.569847847787289,0.581421767815791,0.604121923429828,0.63064521007895,0.112364761991187,0.0472387751192312,-0.0821269044234046,-0.0616584490355627,-0.0451539023304655,-0.0452463056670685,-0.0478463948774605,0.0338889056938605,0.045185207591814,0.0564823497383466,0.0677798279843109,0.0790757937828327,0.0903723357518088,0.101669237827319,0.0225858818072739,0.0225909232987487,0.0225929398953386,0.0225939481936336,0.0225930839379522,0.0225930839379522,0.0225933240089748,0.572703559645909,0.0232709089121866,-0.04511,0.733333333333333,0.0225959647902235,0.0451818465974974,0.0677778113877209,0.0903737761779445,0.112969740968168,0.135555622775442,0.158151587565665,0.816308216622806,0.740322857114049,0.639291367958297,0.652227835082731,0.801808887141172,0.439537392742269,0.421650180989544,0.534014942980731,0.489035876373666,0.711111111111111,45,23
"NIWA-SCMPBP-1985-2010-CORDUE",0.543747960139534,0.289864473112739,0.655419782591936,0.016883945983113,0.159597020100421,-0.00951149632485413,0.551397264131021,0.557542708613827,0.571788627696791,0.579218635998476,0.588827566660224,0.600479601493569,0.609916952421176,0.141898482568137,0.0262564539178255,-0.00659252133242599,-0.0107262689678983,-0.0143655228345826,-0.0177174778966233,-0.0181032192161534,0,0.00949721545312714,0.0282123345947873,0.0896090152056036,0.171508551964863,0.289864473112739,0.345810357749003,0,0.0142458231796907,0.0281564722418684,0.0754749167317505,0.113328126783222,0.159597020100421,0.143695269824457,1.67003844666359,0.147042570497995,-0.1541,0.269230769230769,0,0,0.0284916463593814,0.0843576920197676,0.335195737648869,0.581006235761157,1,0.675978408914423,0.670391810493643,0.636872219968961,0.608938669205217,0.614526384945682,0.569833597579439,0.480448022846953,0.62234650541509,0.543747960139534,0.269230769230769,26,19
"NIWA-SCMPWHB-1985-2010-CORDUE",0.459682133745515,0.222907547103239,0.569569132383036,0.00319101025387709,0.14380088359527,-0.037910328278179,0.312528544210006,0.279597287888411,0.279321810387411,0.276476734175429,0.263652218145038,0.257890596489813,0.28253434390657,0.258110648507515,0.113924546609272,0.0459003916449086,0.0257952720344365,0.0257325977600129,0.0204040898414267,-0.00282643838355324,0,0,0.00441041475548656,0.0153278519511679,0.0933921382871122,0.222907547103239,0.284480673117635,0,0,0.00529249770658387,0.0135636860489733,0.0746629231730798,0.14380088359527,0.136916006406444,1.38770944192561,0.124225977994966,-0.1677,0.384615384615385,0,0,0,0.0176416590219462,0.0589976007338932,0.483713569966834,1,0.455040575823866,0.223320866558464,0.199529637993084,0.2650964293275,0.278495377884412,0.213734775245219,0.183473219956249,0.441583868463764,0.459682133745515,0.269230769230769,26,12
"NIWA-SMOOTHOREOBP-1983-2008-CORDUE",0.293818054092027,0.270001985308715,0.607305936073059,0.0283167466729111,0.0343909614308661,-0.259360730593607,0.305936073059361,0.476407914764079,0.607305936073059,0.615525114155251,0.62937595129376,0.603392041748206,0.559360730593607,7.85046229341888e-17,-0.255707762557078,-0.259360730593607,-0.137899543378995,-0.0906718851924332,-0.0371819960861056,0.00456621004566212,0.141552511415525,0.0943683409436834,0.0707762557077626,0.05662100456621,0.0479452054794521,0.0410958904109589,0.035958904109589,0.28310502283105,-1.96261557335472e-17,-0.028310502283105,-0.028310502283105,-0.0236138290932811,-0.0198956294846706,-0.016688410524027,0.324557037585124,0.0349655046579982,-0.2665,0.923076923076923,0,0.28310502283105,0,0,0,0.0045662100456621,0,0.251141552511416,0.447488584474886,0.698630136986301,0.648401826484018,1,0.817351598173516,0.305936073059361,0.305936073059361,0.293818054092027,0.884615384615385,26,6
"NIWA-SMOOTHOREOCR-1978-2010-CORDUE",0.676338344808206,0.455763196103227,0.79590305311023,0.0157610746982508,0.093067069458105,-0.00539698272965527,0.78619268418341,0.799845440494591,0.804772024729521,0.797217928902627,0.803301562768333,0.792614263634356,0.765375450798557,0.00360638845955713,-0.0195775373518806,-0.0137429160226687,0.000682637815558981,-0.00482446456171345,0.00500018399941124,0.0214926645568068,0.0850721277691911,0.0615232697922033,0.0923493044822257,0.163034518289541,0.216662373347072,0.291675866637227,0.331546239052035,0.170144255538382,0.00721277691911385,0.0398763523956723,0.0906233900051519,0.097751527195113,0.117354824464562,0.10481679791958,1.4111196977503,0.0878069723510217,-0.0932,0.333333333333333,0,0.170144255538382,0.0144255538382277,0.184827408552293,0.445775373518805,0.484801648634724,0.741756826378156,0.574703760947965,0.7284904688305,0.833719732096857,0.767001545595054,0.819551777434312,0.82715095311695,0.784389489953632,0.787995878413189,0.676338344808206,0.333333333333333,33,26
"NIWA-SMOOTHOREOEPR-1973-2006-CORDUE",0.225262197902417,0.160384923817161,0.66795865633075,0.0243502051983584,0.0237407874136022,-0.0850498338870432,0.531007751937985,0.568475452196383,0.556201550387597,0.601550387596899,0.66795865633075,0.698228128460687,0.677325581395349,0,-0.0562015503875971,-0.00775193798449616,-0.0492248062015504,-0.0850498338870432,-0.0758582502768549,-0.0366371354743447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518702517046531,0.0031999744002048,0.04752,0.558823529411765,0,0,0,0,0,0,0,0.531007751937985,0.87984496124031,1,0.782945736434108,0.51937984496124,0.643410852713178,0.531007751937985,0.531007751937985,0.225262197902417,0.852941176470588,34,10
"NIWA-SMOOTHOREOSLD-1973-2007-CORDUE",0.14811320754717,0.106469002695418,0.213336192109777,0.00595238095238095,0.037455940286129,-0.00691965950374481,0.0613207547169811,0.074685534591195,0.100235849056604,0.148584905660377,0.204402515723271,0.209231805929919,0.216391509433962,9.81307786677359e-18,-0.0200471698113208,-0.0386792452830189,-0.067688679245283,-0.0865229110512129,-0.0576987870619946,-0.0432389937106918,0,0,0,0,0.00825471698113208,0.00741239892183288,0.00766509433962264,0,0,0,0,0.00707547169811321,0.00379043126684636,0.00269541778975741,0.329417295336784,0.0243391244329134,-0.02756,0.4,0,0,0,0,0,0.0495283018867925,0.00235849056603774,0.266509433962264,0.238207547169811,0.483490566037736,0.341981132075472,0.17688679245283,0.101415094339623,0.0613207547169811,0.0613207547169811,0.14811320754717,0.4,35,1
"NIWA-SMOOTHOREOWECR-1965-2009-CORDUE",0.394955300127714,0.359827586206897,0.465585659551177,0.00453182499659261,0.0317838196286472,-0.0419390953873713,0.219827586206896,0.209770114942529,0.20941091954023,0.20948275862069,0.204501915708812,0.204228243021346,0.208692528735632,7.85046229341888e-17,0.0150862068965517,0.0064655172413793,0.00316091954022989,0.00607553366174055,0.00400246305418721,-0.000307881773399016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696141354428927,0.0331035031350663,-0.07134,0.577777777777778,0,0,0,0,0,0,0,0.239942528735632,0.202586206896552,0.179597701149425,0.209770114942529,0.208333333333333,0.189655172413793,0.219827586206897,0.219827586206897,0.394955300127714,0.555555555555556,45,17
"NIWA-SOUTHHAKESA-1974-2011-CORDUE",0.422695281721177,0.244696777467648,0.640446587160619,0.0198539575935107,0.0363101995028169,-0.007857565761651,0.498223801065719,0.539034086103358,0.552017254503933,0.52844455721898,0.547830499873129,0.563526298618915,0.595312103527024,0.0185232174574982,-0.0565846231920833,-0.0382136513575234,0.00446587160619134,-0.0140645956428753,-0.0205622213361365,-0.0348986841628303,0.015224562293834,0.033916941554597,0.0490357777213905,0.0778990104034509,0.0803095660999747,0.0815239061876971,0.0799606698807409,0.0304491245876681,0.0356508500380614,0.0324029434153768,0.0450647043897488,0.0278174502483054,0.0182966614709827,0.0111556167760177,0.517874719439458,0.0318636871649434,-0.05501,0.710526315789474,0,0.0304491245876681,0.0713017000761228,0.0943922862217711,0.193351941131692,0.0923623445825933,0.088809946714032,0.817812737883786,0.657701091093631,0.644760213143872,0.434153768079168,0.590966759705658,0.620654656178635,0.48896219233697,0.507485409794468,0.422695281721177,0.526315789473684,38,16
"NIWA-TARAKNZ-1932-2007-CORDUE",0.284208335374467,0.0434036287181647,0.513104947673306,0.0100928598414431,0.00536797226155004,0.00154870891744649,0.79962769727348,0.7705089560438,0.739008103561639,0.713888257947724,0.66969874219744,0.64887205204431,0.633402535244943,0.0355924822174215,0.0525762323988761,0.0588315159381431,0.0545356035829868,0.0690399298333787,0.0587699737607089,0.0494929937067177,0.00137692235438779,0.000917948236258529,0.000963845648071455,0.00099138409515921,0.00156079663675152,0.00204620115813961,0.00185927213109155,0.000550768941755117,-0.000550768941755117,-0.000165230682526535,-5.50768941755116e-05,0.00045659538183597,0.00064942550468855,0.000308330985093659,-0.0107651178022337,-0.00036542217656014,0.01137,0.184210526315789,0.00110153788351023,0.00165230682526535,0,0.00110153788351023,0.00110153788351023,0.00440785934471305,0.00495862828646816,0.525115917649369,0.523911911125533,0.44875116344602,0.613408875492063,0.644505546115158,0.712271473584439,0.78183145616477,0.817423938382191,0.284208335374467,0.473684210526316,76,18
"NZMFishDEEPWATER-BLACKOREOWECR-1973-2007-JENSEN",0.313721600899217,0.372105016668482,0.319678180794677,-0.00844729302267745,0.0505555867658256,-0.0202558778220517,0.144573751670519,0.138685164949794,0.135681725929695,0.134747501442046,0.141939297167576,0.155062116789534,0.17592827035936,-0.00957487128401069,0.00643916226008422,0.00617979172815311,0.0040241203517248,-0.00386489899232525,-0.012257676586672,-0.0220825534376655,0.286799875616084,0.325682509263516,0.268986152398782,0.276581088106065,0.306305019640052,0.270572318610463,0.293618143752042,0.0292666175566474,0.0656406048603094,-0.0417793862935571,-0.0132947574394954,0.0178806513494196,-0.0156241186788041,0.00494780430851687,0.918453763344639,0.0429896649519691,-0.06043,0.257142857142857,0.27216656683776,0.301433184394408,0.403447776558379,0.0988970818045796,0.306960830935198,0.454924677309984,0.056176112432932,0.321991345348144,0.233799034521284,0.177898275795222,0.131010603491453,0.126671408869396,0.126907991508345,0.149361187312524,0.139786316028513,0.313721600899217,0.257142857142857,35,4
"NZMFishINSHOREWG-BNSNZ-1935-2011-CORDUE",0.289128546234758,0.241673414681405,0.793219879047252,0.0134180492295132,0.0134329381438264,-0.0524460293588895,0.656803130907223,0.658583085191525,0.696204846200623,0.713930990201514,0.728429731881711,0.763679861768288,0.793219879047252,-0.0190940550497788,-0.00744344518889692,-0.0481234912864765,-0.0417878896441289,-0.0363062869510997,-0.0491290267593704,-0.0524460293588895,0.0121360519384188,0.0161814025845584,0.0182040779076281,0.01941768310147,0.019215415569163,0.0187819851427909,0.0184569123230119,0.0242721038768375,0.0121360519384188,0.00728163116305125,0.0048544207753675,0.00260058255823259,0.0013002912791163,0.000650145639558148,0.0221281948963021,6.00341489904423e-05,0.02405,0.467532467532468,0,0.0242721038768375,0.0242721038768375,0.0242721038768375,0.0242721038768375,0.0182040779076281,0.0161814025845583,1,0.975180641087753,0.800923440282696,0.784835566205076,0.809070129227917,0.662142993760128,0.666350158432113,0.647256103382334,0.289128546234758,0.909090909090909,77,21
"NZMFishINSHOREWG-NZSNAPNZ8-1931-2005-JENSEN",0.252868073197629,0.236342913773258,0.303111048541742,0.00411897828982994,0.0170882401850047,-0.0145584225545344,0.217730736988949,0.216637195072093,0.216722072553449,0.218042375104786,0.218420244319164,0.219210004842016,0.219117483943491,-0.0195173768645494,-0.00323903134085451,-0.00139746551396826,-0.00201903530832122,-0.0014776223599358,-0.00151583436709914,-0.000948875645716382,0.0260695629174106,0.0294861703920326,0.0326145499378217,0.0317883676433887,0.0309899682815963,0.0310119081900154,0.0309385085311201,0.00273776537766658,0.00580935255634976,0.00607779647748676,0.00221271594431042,0.000580066800926715,0.000378996681893574,0.00020373134866547,0.446813771906024,0.0154253675757187,-0.03121,0.6,0.0247006802285773,0.0274384456062439,0.0363193853412768,0.0419996885751888,0.0284836384656569,0.0269979714726341,0.0311435476405304,0.218469837653819,0.22394856797913,0.220309590391051,0.223323585310134,0.216976704997515,0.214450111238383,0.227489425421223,0.207972048556674,0.252868073197629,0.613333333333333,75,11
"NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN",0.470584706262402,0.360929146901589,0.658437768240344,0.0129514353507381,0.0278847386595297,-0.00285066578628811,0.702145922746781,0.690987124463519,0.661516452074392,0.652761087267525,0.666094420600859,0.670876762722256,0.672675250357654,1.57009245868378e-16,0.0167381974248926,0.0420600858369099,0.0297854077253219,0.00559166155732673,-9.19681177192138e-05,-0.00126030383541111,0.0100143061516452,0.0103004291845494,0.0119456366237482,0.0125321888412017,0.0129232236528374,0.0138565297363581,0.0158798283261803,0.000572246065808302,0.000572246065808295,0.00220314735336195,0.00168812589413448,0.00129981606376456,0.00151236460249336,0.00235710879487703,0.668735269424421,0.0264645085523863,-0.03255,0.564516129032258,0.00972818311874106,0.0103004291845494,0.0108726752503577,0.0168812589413448,0.0148783977110157,0.0148783977110157,0.0194563662374821,0.685264663805436,0.699570815450644,0.732761087267525,0.617739628040057,0.57310443490701,0.668669527896996,0.702145922746781,0.702145922746781,0.470584706262403,0.612903225806452,62,36
"NZMFishMIDDEPTHSWG-GEMFISHNZ-1952-2007-JENSEN",0.310152563699276,0.264427829955512,0.496601581809194,0.0124191120298387,0.0213174906611405,-0.0692155595269782,0.195717993079585,0.205738177623991,0.210423875432526,0.211851211072664,0.224480968858132,0.248949579831933,0.258326124567474,-0.0350346020761245,-0.0237889273356402,-0.0151384083044982,-0.00899653979238753,-0.0159663865546219,-0.0283304498269896,-0.0251379963750206,0.0183823529411765,0.0216262975778547,0.0205449826989619,0.0198961937716263,0.0209054209919262,0.0200815620365793,0.0202746539792387,-0.0108131487889273,0.00216262975778547,-0.000432525951557092,-0.000865051903114185,0.00037073652990608,-0.000386183885318833,-0.000128727961772944,0.412953235189403,0.0220646758860712,-0.0848,0.8,0.0237889273356401,0.0129757785467128,0.0281141868512111,0.0173010380622837,0.0173010380622837,0.0259515570934256,0.0151384083044983,0.323961937716263,0.39576124567474,0.287629757785467,0.217560553633218,0.224480968858131,0.225778546712803,0.213235294117647,0.178200692041523,0.310152563699277,0.763636363636364,55,13
"NZMFishMIDDEPTHSWG-NZLINGLIN6b-1980-2006-JENSEN",0.284185773074662,0.146258503401361,0.473242630385487,0.0227637265732504,0.0525504971219257,-0.0194453165881737,0.142857142857143,0.277248677248677,0.355873015873016,0.363809523809524,0.425185185185185,0.484081632653061,0.484761904761905,0.222222222222222,-0.146031746031746,-0.152761904761905,-0.0843174603174603,-0.100789115646259,-0.107165532879819,-0.0718972033257748,0.00317460317460317,0.00211640211640212,0.00317460317460317,0.0033015873015873,0.00296296296296296,0.00253968253968254,0.00222222222222222,0.00634920634920635,-6.1331736667335e-19,0.00126984126984127,0.000761904761904762,0.000145124716553288,-0.000226757369614512,-0.00036281179138322,0.356378659051684,0.0366453908177788,-0.1298,0.814814814814815,0,0.00634920634920635,0,0.00634920634920635,0.00380952380952381,0.00126984126984127,0,0.48952380952381,0.837460317460317,0.732063492063492,0.395555555555556,0.591746031746032,0.546031746031746,0.0317460317460317,0.253968253968254,0.284185773074662,0.518518518518518,27,7
"NZMFishMIDDEPTHSWG-NZLINGLIN72-1972-2007-JENSEN",0.482676224611708,0.32457757296467,0.699105448631065,0.0196794556241561,0.0314057031980874,-0.00956672991777353,0.613671274961597,0.655913978494624,0.671658986175115,0.678648233486943,0.668202764976959,0.646916831248629,0.652073732718894,0.155145929339478,-0.0245775729646698,-0.0287250384024578,-0.0213517665130568,-0.00324775071318849,0.0139346061005047,0.00585180308682617,0.0691244239631336,0.0921658986175115,0.105990783410138,0.120430107526882,0.135176651305684,0.15009874917709,0.16321044546851,0.138248847926267,0.0691244239631336,0.0442396313364055,0.0365591397849462,0.0335308316875137,0.032148343208251,0.0301733596664472,0.597514539012515,0.0333468432683277,-0.0346,0.583333333333333,0,0.138248847926267,0.138248847926267,0.147465437788018,0.178187403993856,0.208909370199693,0.23963133640553,0.688172043010753,0.519201228878648,0.615975422427035,0.706605222734255,0.71889400921659,0.740399385560676,0.536098310291859,0.691244239631336,0.482676224611709,0.555555555555556,36,18
"NZMFishMIDDEPTHSWG-NZLINGLIN7WC-1972-2008-JENSEN",0.410358114844655,0.304752409438352,0.448585493519442,0.0118668650284329,0.192405640222191,0.00958301780874387,0.462512462612163,0.469125955466933,0.472931206380857,0.491086739780658,0.501861083416418,0.517333713146275,0.53444666001994,0.0321036889332004,-0.00189431704885356,-0.00532402791625125,-0.0208175473579262,-0.0211308930351802,-0.0248112804443811,-0.0279494848786972,0.010468594217348,0.0192090395480226,0.0742771684945164,0.165702891326022,0.304752409438352,0.278963110667996,0.266500498504486,0.0209371884346959,0.0183449651046859,0.073419740777667,0.128135593220339,0.192405640222191,0.100911551061102,0.058965959265062,0.442411284187852,0.0163652251827359,-0.04232,0.810810810810811,0,0.0209371884346959,0.0366899302093719,0.239481555333998,0.531405782652044,1,0.124227318045862,0.654237288135593,0.610169491525424,0.555732801595214,0.56370887337986,0.484346959122632,0.482352941176471,0.446460618145563,0.478564307078764,0.410358114844655,0.162162162162162,37,14
"FAO-SPNWA-RSARDINWA-1990-2010-CHING",0.613223706748887,0.578852707307838,0.959832134292566,0.0266397271792955,0.0239019310867096,-0.0143884892086333,0.939748201438849,0.959832134292566,0.93794964028777,0.862589928057554,0.839328537170264,0.791109969167523,0.766636690647482,0.0629496402877698,-0.0143884892086333,0.0205035971223021,0.0856115107913669,0.0688591983556012,0.0792009249743063,0.0691161356628983,0.418165467625899,0.416666666666667,0.397032374100719,0.37589928057554,0.367505995203837,0.408273381294964,0.439523381294964,-0.16726618705036,-0.0440647482014389,-0.0411870503597122,-0.041726618705036,-0.03103802672148,0.0111767728674204,0.0282845152449469,0.582860793564039,0.0191775658148489,0.06522,0.80952380952381,0.501798561151079,0.334532374100719,0.413669064748201,0.338129496402878,0.29136690647482,0.325539568345324,0.652877697841727,0.595323741007194,0.501798561151079,0.723021582733813,0.561151079136691,0.872302158273381,1,0.908273381294964,0.971223021582734,0.613223706748887,0.904761904761905,21,15
"FAO-SPNWA-SARDINWA-1990-2010-CHING",0.613223706748887,0.578852707307838,0.959832134292566,0.0266397271792955,0.0239019310867096,-0.0143884892086333,0.939748201438849,0.959832134292566,0.93794964028777,0.862589928057554,0.839328537170264,0.791109969167523,0.766636690647482,0.0629496402877698,-0.0143884892086333,0.0205035971223021,0.0856115107913669,0.0688591983556012,0.0792009249743063,0.0691161356628983,0.418165467625899,0.416666666666667,0.397032374100719,0.37589928057554,0.367505995203837,0.408273381294964,0.439523381294964,-0.16726618705036,-0.0440647482014389,-0.0411870503597122,-0.041726618705036,-0.03103802672148,0.0111767728674204,0.0282845152449469,0.582653033170045,0.0191309638568504,0.06498,0.80952380952381,0.501798561151079,0.334532374100719,0.413669064748201,0.338129496402878,0.29136690647482,0.325539568345324,0.652877697841727,0.595323741007194,0.501798561151079,0.723021582733813,0.561151079136691,0.872302158273381,1,0.908273381294964,0.971223021582734,0.613223706748887,0.904761904761905,21,15
"FAO-SPNWA-SARDWAZC-1990-2010-CHING",0.342384682332463,1,0.342384682332463,-0.0129291987385982,NA,-0.0129291987385982,0.481723237597911,0.442558746736292,0.425913838120104,0.418276762402089,0.393385552654482,0.367027228646028,0.341873368146214,0.133159268929504,0.0920365535248041,0.0567885117493473,0.0360313315926893,0.0419246549794852,0.0459716523685192,0.0474170085788885,0.927545691906005,0.805483028720627,0.698107049608355,0.60757180156658,0.53503046127067,0.50130548302872,0.472584856396867,-0.144908616187989,-0.219321148825066,-0.216579634464752,-0.198825065274151,-0.175792614696009,-0.135164117866468,-0.109256496332214,-0.00697414868064457,-0.0787348751001333,0.1272,0.523809523809524,1,0.85509138381201,0.561357702349869,0.37597911227154,0.245430809399478,0.172323759791123,0.298955613577023,0.16579634464752,0.2088772845953,0.268929503916449,0.387728459530026,0.37597911227154,0.364229765013055,0.415143603133159,0.548302872062663,0.342384682332463,0.0476190476190476,21,3
"HAWG-HERR2224IIIa-1991-2011-NEUBAUER",0.575670358158746,0.992701030291496,0.554105531715365,-0.0365209656017871,0.0145979394170087,-0.0354195177209578,0.281558142286187,0.305126767518299,0.317570765028728,0.347208748476166,0.365130230971156,0.36941398818556,0.373587399889924,-0.128840446271044,-0.0675630494159282,-0.041958016778886,-0.0506169918368816,-0.0442852660453517,-0.0308911091891479,-0.0233763472623414,0.992701030291496,0.979015247765473,0.956005575816183,0.919971606544897,0.870603172317067,0.83116769553751,0.796089856026665,0.0145979394170087,-0.0168791889347827,-0.0343632819130605,-0.0532156102278163,-0.0727247208968923,-0.0750295581452254,-0.0734049317707135,0.343475567593545,-0.0750295581452254,0.0514,0.35,0.985402060582992,1,0.951643682713427,0.886976559968315,0.775835729459753,0.623761001177917,0.594554834860167,0.402801281820473,0.395116531471985,0.454737643446101,0.465760682265921,0.354902757560015,0.352264017982522,0.34597836542171,0.217137919150665,0.575670358158746,0.1,20,12
"WGBFAS-HERR30-1972-2011-NEUBAUER",0.540908925989807,0.50923480750875,0.932830231201612,0.0213018307614486,0.0213422859864064,-0.0101747269063528,0.931958585215824,0.910440308268816,0.932830231201612,0.927526779085799,0.90095936295825,0.877265048558399,0.849863121752041,0.0378221444479796,0.0417329515325061,-0.0101747269063528,0.000216088662636556,0.0228955502022634,0.0320804546763026,0.03965492098844,0.283864937957366,0.261113762505745,0.268788445222187,0.284773040619366,0.292780252412769,0.287030513764526,0.284542700710574,-0.0296558489765616,-0.0415407254215718,-0.00740667090889807,0.0122812599427299,0.0138811872187628,0.0043634380255443,0.00125041664772814,0.186519693178234,-0.00597295392778517,0.03154,0.236842105263158,0.298692862445646,0.269037013469085,0.215611411602503,0.291812493371513,0.348711422208081,0.332816311379786,0.252532081875066,0.658049634107541,0.735099162159296,0.768122282320501,0.906312970622547,1,0.867403754374801,0.913047512991834,0.950869657439813,0.540908925989807,0.921052631578947,38,18
"WGBFAS-HERRRIGA-1976-2011-NEUBAUER",0.618922195743969,0.57044915905784,0.83015342009166,0.0186097252731627,0.0239894885509179,-0.0314992011558441,0.768668970418842,0.766814531611238,0.781848148420459,0.778565301570963,0.780432811312894,0.805889622961897,0.83015342009166,-0.0583290444330073,-0.0118006028968459,-0.0227605813298042,-0.00809744381540575,-0.00622783338760112,-0.0229850046040031,-0.0314992011558441,0.501360194103375,0.474278852045193,0.447601892017744,0.44027645026101,0.419086831850599,0.413628549721484,0.410460015194961,-0.182780677891331,-0.086317182560106,-0.0665392250569811,-0.0405950542852241,-0.0413597039433375,-0.0299435265614223,-0.0220747073919635,0.65446977319066,0.0239966142378784,-0.04687,0.794117647058823,0.59275053304904,0.409969855157709,0.420116167928829,0.367571011935397,0.410974683234076,0.313138739798544,0.380878856946793,1,0.958630492855918,0.789770360022547,0.765433914172977,0.826948998848124,0.76310565399603,0.797833492635345,0.739504448202338,0.618922195743969,0.794117647058823,34,18
"WGCSE-CODVIa-1981-2012-CHING",0.40690836189683,1,0.40690836189683,-0.0322548444490716,NA,-0.0322548444490716,0.202830188679245,0.175852366765972,0.153043280370738,0.146904998344919,0.129261833829858,0.114058731734998,0.102966732869911,0.120986428334988,0.0707133399536577,0.0556562396557431,0.0339664018536908,0.0345320849293044,0.0329848796519601,0.0293845856780316,0.956843760344257,0.934472580823127,0.924300728235684,0.901390268123138,0.834484993931369,0.841520073769329,0.843812065541211,-0.0863124793114862,-0.0551348891095666,-0.0342601787487587,-0.0400405494869248,-0.0802276918711875,-0.0448659975410224,-0.0283826705127599,0.342899983884013,-0.0427134395655533,0.07594,0.774193548387097,1,0.913687520688514,0.889730221780867,0.893785170473353,0.809748427672956,0.499958622972526,0.883730552797087,0.0253227408142999,0.0228401191658391,0.0410460112545515,0.122351870241642,0.0846160211850381,0.121896722939424,0.142336974511751,0.263323402846739,0.40690836189683,0.032258064516129,31,9
"IPHC-PHALNPAC-1888-2014-HIVELY",0.627362237699073,0.586062961313766,0.692835511117922,0.00353729929349989,0.0105936290677777,0.00214326861281428,0.352190722560308,0.377237508707367,0.414874416596576,0.464734161230207,0.503161451670283,0.543051823826723,0.580149646954051,-0.071466772215272,-0.0554368722744076,-0.0673390383768132,-0.0835292638220375,-0.0806686854183727,-0.0803357075038125,-0.0782890204207606,0.0184344143819399,0.0183898860640501,0.0209056933224015,0.024125037401431,0.0272731343066737,0.0305522706244701,0.0338298196603125,-0.00240448793612424,-0.000667914460865737,0.0027518029256754,0.00459524554186722,0.00532422337127496,0.00578699184539418,0.00604302725415774,2.06830722025025,0.0349840935662534,-0.03483,0.196850393700787,0.019636658350002,0.0172321704138778,0.0183008294282705,0.0284531150974558,0.0370024137175491,0.0430136188328869,0.0502270885312487,0.83983440884535,0.782394056765359,0.695297903870665,0.66417313976473,0.527785140264201,0.427331081001487,0.387924108667944,0.316457336452672,0.627362237699073,0.590551181102362,127,95
"NAFO-SC-REDFISHSPP3LN-1959-2008-BAUM",0.240034458191167,0.31262066958448,0.175985192067489,-0.00647442401186411,0.00282203285821683,-0.0341009536451831,0.0136655236552745,0.0118898491309317,0.0109324189242196,0.0121218256127342,0.0126659159064165,0.0134630714529741,0.0167481747668636,0.0147790107679265,0.00635826447849578,0.00369222203945287,0.000656704331211804,-9.11034910351644e-05,-0.000654806341815236,-0.00262660643713648,0.450120838658248,0.397827013028643,0.366188584226443,0.362194581872936,0.323468006225405,0.319675642650172,0.306563247333325,-0.228049752628715,-0.135453176601587,-0.0921473852032747,-0.0500676949551441,-0.061804319100823,-0.0414719721194396,-0.0363895782908575,0.35228348425601,0.00359990801622242,-0.02853,0.612244897959184,0.564145714972606,0.33609596234389,0.293239361769432,0.271273297819843,0.346218572458909,0.129835127987752,0.29692146119877,0.03974389796409,0.0182460047323202,0.0153863673748276,0.0168794523667928,0.00806012830408321,0.00833850008224621,0.00627601827131126,0.0210550290392378,0.240034458191167,0.591836734693878,49,4
