"Stock","yr","ct","bt"
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1972,14446,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1973,12922,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1974,24668,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1975,21616,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1976,19176,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1977,11489,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1978,10140,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1979,14357,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1980,18364,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1981,17113,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1982,11518,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1983,13969,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1984,9452,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1985,7447,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1986,7181,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1987,4859,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1988,19990,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1989,7306,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1990,13058,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1991,22052,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1992,10382,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1993,9338,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1994,14366,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1995,9280,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1996,14652,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1997,10054,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1998,15241,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",1999,10573,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",2000,12929,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",2001,13908,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",2002,11540,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",2003,12834,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",2004,17809,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",2005,13685,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",2006,13309,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",2007,10503,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",2008,15083,NA
"AFSC-ARFLOUNDBSAI-1970-2010-STACHURA",2009,16702,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1964,514,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1965,514,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1966,2469,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1967,2276,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1968,1697,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1969,1315,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1970,1886,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1971,1185,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1972,4477,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1973,10007,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1974,4883,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1975,2776,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1976,3045,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1977,9449,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1978,8409,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1979,7579,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1980,7848,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1981,7433,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1982,4639,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1983,6331,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1984,3457,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1985,1539,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1986,1221,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1987,4963,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1988,5138,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1989,2584,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1990,7706,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1991,10034,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1992,15970,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1993,15559,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1994,23560,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1995,18428,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1996,22583,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1997,16319,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1998,12975,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",1999,16207,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",2000,24252,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",2001,19964,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",2002,21231,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",2003,29994,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",2004,15304,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",2005,19770,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",2006,27653,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",2007,25494,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",2008,29293,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",2009,24937,NA
"AFSC-ARFLOUNDGA-1958-2010-STACHURA",2010,22300,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1977,21763,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1978,24249,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1979,23264,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1980,20488,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1981,19688,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1982,19874,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1983,11726,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1984,36055,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1985,37860,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1986,31990,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1987,30061,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1988,22084,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1989,17994,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1990,22205,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1991,24523,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1992,49441,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1993,66006,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1994,69591,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1995,81554,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1996,103867,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1997,65839,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1998,57096,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",1999,53644,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",2000,47229,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",2001,61560,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",2002,45294,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",2003,59350,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",2004,60564,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",2005,62014,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",2006,61883,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",2007,58831,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",2008,58088,NA
"AFSC-ATKABSAI-1976-2011-STACHURA",2009,72806,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1978,827,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1979,530,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1980,570,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1981,457,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1982,457,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1983,354,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1984,132,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1985,43,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1986,23,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1987,56,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1988,1087,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1989,1521,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1990,2348,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1991,9741,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1992,8364,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1993,3804,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1994,3108,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1995,2096,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1996,2177,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1997,3652,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1998,2230,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",1999,2270,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",2000,961,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",2001,800,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",2002,554,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",2003,936,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",2004,679,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",2005,407,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",2006,390,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",2007,286,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",2008,561,NA
"AFSC-DSOLEGA-1978-2009-STACHURA",2009,458,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1977,388,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1978,162,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1979,224,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1980,597,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1981,845,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1982,852,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1983,1017,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1984,540,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1985,34,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1986,17,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1987,19,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1988,1067,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1989,1707,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1990,1612,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1991,2190,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1992,3565,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1993,3132,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1994,2938,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1995,2868,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1996,2289,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1997,2626,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1998,3110,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",1999,4538,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",2000,3701,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",2001,2999,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",2002,3305,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",2003,3020,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",2004,2553,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",2005,2207,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",2006,2428,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",2007,3366,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",2008,3618,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",2009,3052,NA
"AFSC-DUSROCKGA-1973-2010-STACHURA",2010,2855,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1977,7909,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1978,6957,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1979,4351,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1980,5247,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1981,5218,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1982,4509,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1983,5240,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1984,4458,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1985,5636,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1986,5208,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1987,3595,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1988,6783,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1989,3604,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1990,20245,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1991,14197,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1992,14407,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1993,13574,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1994,17006,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1995,14713,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1996,17344,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1997,20681,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1998,24597,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",1999,18555,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",2000,20422,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",2001,17809,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",2002,15572,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",2003,14184,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",2004,17394,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",2005,16151,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",2006,17947,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",2007,18744,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",2008,24539,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",2009,19549,NA
"AFSC-FLSOLEBSAI-1974-2010-STACHURA",2010,18544,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1978,452,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1979,165,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1980,2068,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1981,1070,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1982,1368,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1983,1080,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1984,549,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1985,320,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1986,147,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1987,151,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1988,520,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1989,747,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1990,1447,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1991,1717,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1992,2034,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1993,2366,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1994,2580,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1995,2181,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1996,3107,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1997,2446,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1998,1742,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",1999,900,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",2000,1547,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",2001,1911,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",2002,2145,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",2003,2425,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",2004,2390,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",2005,2530,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",2006,3134,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",2007,3163,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",2008,3419,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",2009,3658,NA
"AFSC-FLSOLEGA-1978-2010-STACHURA",2010,3778,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1977,30161,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1978,42189,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1979,41409,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1980,52552,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1981,57321,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1982,52122,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1983,47558,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1984,23120,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1985,14731,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1986,9864,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1987,9585,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1988,7108,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1989,8822,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1990,12696,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1991,7863,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1992,3752,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1993,8467,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1994,10272,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1995,8194,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1996,6555,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1997,7199,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1998,9149,NA
"AFSC-GHALBSAI-1960-2009-STANTON",1999,5857,NA
"AFSC-GHALBSAI-1960-2009-STANTON",2000,6973,NA
"AFSC-GHALBSAI-1960-2009-STANTON",2001,5312,NA
"AFSC-GHALBSAI-1960-2009-STANTON",2002,3638,NA
"AFSC-GHALBSAI-1960-2009-STANTON",2003,3513,NA
"AFSC-GHALBSAI-1960-2009-STANTON",2004,2220,NA
"AFSC-GHALBSAI-1960-2009-STANTON",2005,2559,NA
"AFSC-GHALBSAI-1960-2009-STANTON",2006,1965,NA
"AFSC-GHALBSAI-1960-2009-STANTON",2007,1829,NA
"AFSC-GHALBSAI-1960-2009-STANTON",2008,2541,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1977,3270,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1978,3687,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1979,647,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1980,638,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1981,145,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1982,248,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1983,89,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1984,229,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1985,195,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1986,270,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1987,385,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1988,534,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1989,384,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1990,1481,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1991,1486,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1992,2166,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1993,6247,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1994,4789,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1995,4390,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1996,6811,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1997,2325,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1998,3836,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",1999,5807,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",2000,5259,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",2001,6668,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",2002,4169,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",2003,4929,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",2004,4684,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",2005,3964,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",2006,3829,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",2007,4016,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",2008,3287,NA
"AFSC-NROCKBSAI-1974-2011-STACHURA",2009,3111,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1961,800,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1962,3250,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1963,6815,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1964,12170,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1965,17430,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1966,10040,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1967,6000,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1968,5010,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1969,3630,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1970,2245,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1971,3875,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1972,3880,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1973,2820,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1974,2550,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1975,2520,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1976,2275,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1977,622,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1978,554,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1979,670,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1980,810,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1981,1477,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1982,3920,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1983,3618,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1984,1002,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1985,185,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1986,248,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1987,483,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1988,1107,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1989,1527,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1990,1716,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1991,4528,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1992,7770,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1993,4846,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1994,5968,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1995,5634,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1996,3356,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1997,2947,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1998,3058,NA
"AFSC-NROCKGA-1959-2010-STACHURA",1999,5412,NA
"AFSC-NROCKGA-1959-2010-STACHURA",2000,3325,NA
"AFSC-NROCKGA-1959-2010-STACHURA",2001,3150,NA
"AFSC-NROCKGA-1959-2010-STACHURA",2002,3337,NA
"AFSC-NROCKGA-1959-2010-STACHURA",2003,5349,NA
"AFSC-NROCKGA-1959-2010-STACHURA",2004,4783,NA
"AFSC-NROCKGA-1959-2010-STACHURA",2005,4806,NA
"AFSC-NROCKGA-1959-2010-STACHURA",2006,4956,NA
"AFSC-NROCKGA-1959-2010-STACHURA",2007,4188,NA
"AFSC-NROCKGA-1959-2010-STACHURA",2008,4052,NA
"AFSC-NROCKGA-1959-2010-STACHURA",2009,3925,NA
"AFSC-NROCKGA-1959-2010-STACHURA",2010,3579,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1977,5319,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1978,7038,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1979,5874,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1980,8798,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1981,9021,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1982,11843,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1983,13619,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1984,37679,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1985,18750,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1986,19611,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1987,40822,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1988,86366,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1989,68912,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1990,35253,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1991,60587,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1992,56998,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1993,63953,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1994,59606,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1995,58870,NA
"AFSC-NRSOLEEBSAI-1975-2012-HIVELY",1996,46928,NA
