"stockid","stockid_orig","lh","id","ed","sigmaR","ar","sigmaC","ts","iter","bbmsy","bbmsy_status","mprm","comsir","sscom"
"SP_40%_OW_0.2sr_0ar_0sc_60yr_5","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.2,0,0,60,5,0.370992011585791,"over","yes","yes","yes"
"SP_40%_OW_0.2sr_0ar_0sc_60yr_6","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.2,0,0,60,6,0.362067531719872,"over","yes","yes","yes"
"SP_40%_OW_0.2sr_0ar_0sc_60yr_7","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.2,0,0,60,7,0.366926100289681,"over","yes","yes","yes"
"SP_40%_OW_0.2sr_0ar_0sc_60yr_8","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.2,0,0,60,8,0.495650382250839,"over","yes","yes","yes"
"SP_40%_OW_0.2sr_0ar_0sc_60yr_9","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.2,0,0,60,9,0.50128751110745,"fully","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_20yr_1","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0.2,20,1,0.0818237311787923,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_20yr_10","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0.2,20,10,0.142746931835215,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_20yr_2","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0.2,20,2,0.336651803076207,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_20yr_3","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0.2,20,3,0.4004005393145,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_20yr_4","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0.2,20,4,0.371975751525795,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_20yr_5","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0.2,20,5,0.374512588973399,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_20yr_6","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0.2,20,6,0.128391773197185,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_20yr_7","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0.2,20,7,0.168527359400048,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_20yr_8","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0.2,20,8,0.200858247910221,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_20yr_9","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0.2,20,9,0.48731105997358,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_60yr_1","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0.2,60,1,0.0818237311787923,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_60yr_10","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0.2,60,10,0.142746931835215,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_60yr_2","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0.2,60,2,0.336651803076207,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_60yr_3","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0.2,60,3,0.4004005393145,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_60yr_4","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0.2,60,4,0.371975751525795,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_60yr_5","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0.2,60,5,0.374512588973399,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_60yr_6","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0.2,60,6,0.128391773197185,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_60yr_7","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0.2,60,7,0.168527359400048,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_60yr_8","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0.2,60,8,0.200858247910221,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0.2sc_60yr_9","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0.2,60,9,0.48731105997358,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_20yr_1","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0,20,1,0.0818237311787923,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_20yr_10","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0,20,10,0.142746931835215,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_20yr_2","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0,20,2,0.336651803076207,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_20yr_3","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0,20,3,0.4004005393145,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_20yr_4","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0,20,4,0.371975751525795,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_20yr_5","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0,20,5,0.374512588973399,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_20yr_6","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0,20,6,0.128391773197185,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_20yr_7","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0,20,7,0.168527359400048,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_20yr_8","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0,20,8,0.200858247910221,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_20yr_9","SP_ID60_AR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0.8,0,20,9,0.48731105997358,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_60yr_1","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0,60,1,0.0818237311787923,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_60yr_10","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0,60,10,0.142746931835215,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_60yr_2","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0,60,2,0.336651803076207,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_60yr_3","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0,60,3,0.4004005393145,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_60yr_4","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0,60,4,0.371975751525795,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_60yr_5","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0,60,5,0.374512588973399,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_60yr_6","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0,60,6,0.128391773197185,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_60yr_7","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0,60,7,0.168527359400048,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_60yr_8","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0,60,8,0.200858247910221,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0.8ar_0sc_60yr_9","SP_ID60_AR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0.8,0,60,9,0.48731105997358,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_20yr_1","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0.2,20,1,0.341829184126842,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_20yr_10","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0.2,20,10,0.327931232475217,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_20yr_2","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0.2,20,2,0.289566147133546,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_20yr_3","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0.2,20,3,0.504023461327797,"fully","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_20yr_4","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0.2,20,4,0.732622460138219,"fully","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_20yr_5","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0.2,20,5,0.303472437020445,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_20yr_6","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0.2,20,6,0.308775335646436,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_20yr_7","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0.2,20,7,0.307245925124858,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_20yr_8","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0.2,20,8,0.741794565108385,"fully","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_20yr_9","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0.2,20,9,0.686116784733243,"fully","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_60yr_1","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0.2,60,1,0.341829184126842,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_60yr_10","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0.2,60,10,0.327931232475217,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_60yr_2","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0.2,60,2,0.289566147133546,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_60yr_3","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0.2,60,3,0.504023461327797,"fully","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_60yr_4","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0.2,60,4,0.732622460138219,"fully","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_60yr_5","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0.2,60,5,0.303472437020445,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_60yr_6","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0.2,60,6,0.308775335646436,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_60yr_7","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0.2,60,7,0.307245925124858,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_60yr_8","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0.2,60,8,0.741794565108385,"fully","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0.2sc_60yr_9","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0.2,60,9,0.686116784733243,"fully","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_20yr_1","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0,20,1,0.341829184126842,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_20yr_10","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0,20,10,0.327931232475217,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_20yr_2","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0,20,2,0.289566147133546,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_20yr_3","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0,20,3,0.504023461327797,"fully","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_20yr_4","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0,20,4,0.732622460138219,"fully","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_20yr_5","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0,20,5,0.303472437020445,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_20yr_6","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0,20,6,0.308775335646436,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_20yr_7","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0,20,7,0.307245925124858,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_20yr_8","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0,20,8,0.741794565108385,"fully","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_20yr_9","SP_ID60_NR_OW_SELF_UR0_TS20","SP",0.4,"OW",0.6,0,0,20,9,0.686116784733243,"fully","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_60yr_1","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0,60,1,0.341829184126842,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_60yr_10","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0,60,10,0.327931232475217,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_60yr_2","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0,60,2,0.289566147133546,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_60yr_3","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0,60,3,0.504023461327797,"fully","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_60yr_4","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0,60,4,0.732622460138219,"fully","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_60yr_5","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0,60,5,0.303472437020445,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_60yr_6","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0,60,6,0.308775335646436,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_60yr_7","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0,60,7,0.307245925124858,"over","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_60yr_8","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0,60,8,0.741794565108385,"fully","yes","yes","yes"
"SP_40%_OW_0.6sr_0ar_0sc_60yr_9","SP_ID60_NR_OW_SELF_UR0_TS60","SP",0.4,"OW",0.6,0,0,60,9,0.686116784733243,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_20yr_1","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0.2,20,1,0.759981440289132,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_20yr_10","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0.2,20,10,0.693378552874518,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_20yr_2","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0.2,20,2,0.809442515238623,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_20yr_3","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0.2,20,3,0.817457246999982,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_20yr_4","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0.2,20,4,0.823531175546304,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_20yr_5","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0.2,20,5,0.83059652857998,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_20yr_6","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0.2,20,6,0.621411405693594,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_20yr_7","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0.2,20,7,0.66279779827397,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_20yr_8","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0.2,20,8,0.756657548344205,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_20yr_9","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0.2,20,9,0.884120573889076,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_60yr_1","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0.2,60,1,0.759981440289132,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_60yr_10","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0.2,60,10,0.693378552874518,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_60yr_2","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0.2,60,2,0.809442515238623,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_60yr_3","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0.2,60,3,0.817457246999982,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_60yr_4","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0.2,60,4,0.823531175546304,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_60yr_5","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0.2,60,5,0.83059652857998,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_60yr_6","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0.2,60,6,0.621411405693594,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_60yr_7","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0.2,60,7,0.66279779827397,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_60yr_8","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0.2,60,8,0.756657548344205,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0.2sc_60yr_9","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0.2,60,9,0.884120573889076,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_20yr_1","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0,20,1,0.759981440289132,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_20yr_10","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0,20,10,0.693378552874518,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_20yr_2","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0,20,2,0.809442515238623,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_20yr_3","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0,20,3,0.817457246999982,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_20yr_4","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0,20,4,0.823531175546304,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_20yr_5","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0,20,5,0.83059652857998,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_20yr_6","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0,20,6,0.621411405693594,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_20yr_7","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0,20,7,0.66279779827397,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_20yr_8","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0,20,8,0.756657548344205,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_20yr_9","SP_ID60_AR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0.8,0,20,9,0.884120573889076,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_60yr_1","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0,60,1,0.759981440289132,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_60yr_10","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0,60,10,0.693378552874518,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_60yr_2","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0,60,2,0.809442515238623,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_60yr_3","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0,60,3,0.817457246999982,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_60yr_4","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0,60,4,0.823531175546304,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_60yr_5","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0,60,5,0.83059652857998,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_60yr_6","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0,60,6,0.621411405693594,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_60yr_7","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0,60,7,0.66279779827397,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_60yr_8","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0,60,8,0.756657548344205,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0.8ar_0sc_60yr_9","SP_ID60_AR_RC_SELF_UR0_TS60","SP",0.4,"RC",0.2,0.8,0,60,9,0.884120573889076,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0ar_0.2sc_20yr_1","SP_ID60_NR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0,0.2,20,1,0.791763953212712,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0ar_0.2sc_20yr_10","SP_ID60_NR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0,0.2,20,10,0.754916737178884,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0ar_0.2sc_20yr_2","SP_ID60_NR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0,0.2,20,2,0.758070422965783,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0ar_0.2sc_20yr_3","SP_ID60_NR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0,0.2,20,3,0.882586024200468,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0ar_0.2sc_20yr_4","SP_ID60_NR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0,0.2,20,4,0.966384338673542,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0ar_0.2sc_20yr_5","SP_ID60_NR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0,0.2,20,5,0.757904392539041,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0ar_0.2sc_20yr_6","SP_ID60_NR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0,0.2,20,6,0.750309757975709,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0ar_0.2sc_20yr_7","SP_ID60_NR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0,0.2,20,7,0.744181968605648,"fully","yes","yes","yes"
"SP_40%_RC_0.2sr_0ar_0.2sc_20yr_8","SP_ID60_NR_RC_SELF_UR0_TS20","SP",0.4,"RC",0.2,0,0.2,20,8,0.953009807555316,"fully","yes","yes","yes"
